vehicle_record_id,observation_id,batch_no,model_code,brand,manufacturer,product_name,common_name,detail_url,publish_date,source,stage,record_quality,source_vehicle_type,vehicle_category,vehicle_subcategory,analysis_scope,catalog_no,source_section,vehicle_tax_match_flag,purchase_tax_match_flag,multi_enterprise_count,multi_brand_flag,tax_catalog_match_flag
408:LZ6480,408:LZ6480:confirmed,408,LZ6480,东风,东风柳州汽车有限公司,纯电动多用途乘用车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,91,一、汽车生产企业,0,0,1,0,0
408:LZ6490,408:LZ6490:confirmed,408,LZ6490,东风,东风柳州汽车有限公司,纯电动多用途乘用车,纯电动多用途乘用车,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,91,一、汽车生产企业,0,1,1,0,1
408:LZ6510,408:LZ6510:confirmed,408,LZ6510,东风,东风柳州汽车有限公司,纯电动多用途乘用车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,91,一、汽车生产企业,0,0,1,0,0
408:LZ7000,408:LZ7000:confirmed,408,LZ7000,东风,东风柳州汽车有限公司,纯电动轿车,纯电动轿车,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,91,一、汽车生产企业,0,1,1,0,1
408:LZR5031X,408:LZR5031X:confirmed,408,LZR5031X,览众之星,河北览众专用汽车制造有限公司,插电式混合动力旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,插电式混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(三)83,民用改装车生产企业,0,0,1,0,0
408:LZW6482,408:LZW6482:confirmed,408,LZW6482,五菱,上汽通用五菱汽车股份有限公司,插电式增程混合动力多用途乘用车,五菱荣光L,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,92,一、汽车生产企业,1,0,1,0,1
408:LZW6551,408:LZW6551:confirmed,408,LZW6551,五菱,上汽通用五菱汽车股份有限公司,纯电动多用途乘用车,五菱扬光L,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,92,一、汽车生产企业,0,1,1,0,1
408:MAX5120X,408:MAX5120X:confirmed,408,MAX5120X,星迹,昆山沃骏专用车辆有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十)234,民用改装车生产企业,0,0,1,0,0
408:MAX5140X,408:MAX5140X:confirmed,408,MAX5140X,星迹,昆山沃骏专用车辆有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十)234,民用改装车生产企业,0,0,1,0,0
408:MAX5210X,408:MAX5210X:confirmed,408,MAX5210X,星迹,昆山沃骏专用车辆有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十)234,民用改装车生产企业,0,0,1,0,0
408:MAX5240X,408:MAX5240X:confirmed,408,MAX5240X,星迹,昆山沃骏专用车辆有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十)234,民用改装车生产企业,0,0,1,0,0
408:MBK5030X,408:MBK5030X:confirmed,408,MBK5030X,麦卡佰客,青岛麦卡佰客专用车有限公司,插电式混合动力旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,插电式混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)556,民用改装车生产企业,0,0,1,0,0
408:MR6462,408:MR6462:confirmed,408,MR6462,吉利,浙江吉利汽车有限公司,纯电动多用途乘用车,银河E5,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,52,一、汽车生产企业,0,1,1,0,1
408:MR7001,408:MR7001:confirmed,408,MR7001,吉利,浙江吉利汽车有限公司,纯电动轿车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,52,一、汽车生产企业,0,0,1,0,0
408:MR7151,408:MR7151:confirmed,408,MR7151,吉利,浙江吉利汽车有限公司,混合动力轿车 / 轿车,吉利星瑞L90,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,混合动力轿车,passenger_vehicle,sedan,in_scope,52,一、汽车生产企业,1,0,1,0,1
408:MR7153,408:MR7153:confirmed,408,MR7153,领克,浙江吉利汽车有限公司,插电式混合动力轿车,领克07,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,插电式混合动力轿车,passenger_vehicle,sedan,in_scope,52,一、汽车生产企业,1,0,1,0,1
408:MR7201,408:MR7201:confirmed,408,MR7201,吉利,浙江吉利汽车有限公司,轿车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,轿车,passenger_vehicle,sedan,in_scope,52,一、汽车生产企业,0,0,1,0,0
408:MRN5060X,408:MRN5060X:confirmed,408,MRN5060X,阿娜蕥,东莞市阿娜亚专用汽车制造有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十九)94,民用改装车生产企业,0,0,1,0,0
408:NJ6550,408:NJ6550:confirmed,408,NJ6550,超越,南京汽车集团有限公司,插电式增程混合动力多用途乘用车,领胜,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,44,一、汽车生产企业,0,1,1,0,1
408:NJX5031X,408:NJX5031X:confirmed,408,NJX5031X,艾杰斯坦,四川南极星房车设备有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二十二)75,民用改装车生产企业,0,0,1,0,0
408:NJX5032X,408:NJX5032X:confirmed,408,NJX5032X,艾杰斯坦,四川南极星房车设备有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二十二)75,民用改装车生产企业,0,0,1,0,0
408:QCJ2030,408:QCJ2030:confirmed,408,QCJ2030,方程豹,比亚迪汽车工业有限公司,插电式混合动力越野乘用车,方程豹豹5,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,插电式混合动力越野乘用车,passenger_vehicle,suv_mpv,in_scope,79,一、汽车生产企业,1,1,1,0,1
408:QCJ6520,408:QCJ6520:confirmed,408,QCJ6520,腾势,比亚迪汽车工业有限公司,插电式混合动力多用途乘用车 / 纯电动多用途乘用车,领汇M9,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,79,一、汽车生产企业,1,0,1,1,1
408:QCJ7000,408:QCJ7000:confirmed,408,QCJ7000,腾势,比亚迪汽车工业有限公司,纯电动轿车,方程豹方程S,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,79,一、汽车生产企业,0,1,2,1,1
408:QCJ7008,408:QCJ7008:confirmed,408,QCJ7008,领汇,比亚迪汽车工业有限公司,纯电动轿车,领汇e5,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,79,一、汽车生产企业,0,1,1,0,1
408:SAL7001,408:SAL7001:confirmed,408,SAL7001,欧拉,光束汽车有限公司,纯电动轿车,ORA 7;长城闪电猫;O 7;R 7;T 7,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,213,一、汽车生产企业,0,1,1,0,1
408:SC6480,408:SC6480:confirmed,408,SC6480,长安,重庆长安汽车股份有限公司,纯电动多用途乘用车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,96,一、汽车生产企业,0,0,1,0,0
408:SC6510,408:SC6510:confirmed,408,SC6510,长安,重庆长安汽车股份有限公司,插电式增程混合动力运动型乘用车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,插电式增程混合动力运动型乘用车,passenger_vehicle,suv_mpv,in_scope,96,一、汽车生产企业,0,0,1,0,0
408:SC6558,408:SC6558:confirmed,408,SC6558,长安,河北长安汽车有限公司,纯电动多用途乘用车,V919,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,22,一、汽车生产企业,0,1,1,0,1
408:SC7000,408:SC7000:confirmed,408,SC7000,长安,重庆长安汽车股份有限公司,纯电动轿车,L07,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,96,一、汽车生产企业,0,1,1,0,1
408:SKE6501,408:SKE6501:confirmed,408,SKE6501,问界,赛力斯汽车有限公司,纯电动多用途乘用车,问界M6EV,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,175,一、汽车生产企业,0,1,1,0,1
408:SKE6540,408:SKE6540:confirmed,408,SKE6540,问界,赛力斯汽车有限公司,插电式增程混合动力多用途乘用车 / 纯电动多用途乘用车,问界M9,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,175,一、汽车生产企业,1,1,1,0,1
408:SQH5031X,408:SQH5031X:confirmed,408,SQH5031X,勤宏,四川川宏机械有限公司,插电式混合动力旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,插电式混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(二十二)29,民用改装车生产企业,0,0,1,0,0
408:SQR2040,408:SQR2040:confirmed,408,SQR2040,奇瑞纵横,奇瑞汽车股份有限公司,插电式混合动力越野乘用车,纵横G700,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,插电式混合动力越野乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,1,1,1,0,1
408:SQR6440,408:SQR6440:confirmed,408,SQR6440,捷途,奇瑞汽车股份有限公司,多用途乘用车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,0,0,1,0,0
408:SQR6470,408:SQR6470:confirmed,408,SQR6470,捷途,奇瑞汽车股份有限公司,多用途乘用车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,0,0,1,0,0
408:SQR6480,408:SQR6480:confirmed,408,SQR6480,捷途,奇瑞汽车股份有限公司,多用途乘用车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,0,0,1,0,0
408:SQR6481,408:SQR6481:confirmed,408,SQR6481,捷途,奇瑞汽车股份有限公司,多用途乘用车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,0,0,1,0,0
408:SQR6482,408:SQR6482:confirmed,408,SQR6482,捷途,奇瑞汽车股份有限公司,插电式混合动力多用途乘用车,山海L7 PLUS C-DM,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,1,1,1,0,1
408:SQR6483,408:SQR6483:confirmed,408,SQR6483,捷途,奇瑞汽车股份有限公司,插电式混合动力多用途乘用车,山海L7 PLUS C-DM,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,1,1,1,1,1
408:SQR6486,408:SQR6486:confirmed,408,SQR6486,捷途,奇瑞汽车股份有限公司,插电式混合动力多用途乘用车,旅行者,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,1,0,1,0,1
408:SQR6500,408:SQR6500:confirmed,408,SQR6500,智界,奇瑞汽车股份有限公司,纯电动多用途乘用车,智界RX,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,0,1,1,0,1
408:SQR6503,408:SQR6503:confirmed,408,SQR6503,星途,奇瑞汽车股份有限公司,纯电动多用途乘用车,ET7,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,0,1,1,0,1
408:SQR6521,408:SQR6521:confirmed,408,SQR6521,奇瑞,奇瑞汽车股份有限公司,插电式增程混合动力多用途乘用车,风云T11,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,1,0,1,0,1
408:STM5032X,408:STM5032X:confirmed,408,STM5032X,金克,山东铁马特种车辆制造有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)107,民用改装车生产企业,0,0,1,0,0
408:STM5036X,408:STM5036X:confirmed,408,STM5036X,金克,山东铁马特种车辆制造有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)107,民用改装车生产企业,0,0,1,0,0
408:STM5037X,408:STM5037X:confirmed,408,STM5037X,金克,山东铁马特种车辆制造有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)107,民用改装车生产企业,0,0,1,0,0
408:SVW6501,408:SVW6501:confirmed,408,SVW6501,大众汽车(VOLKSWAGEN),上汽大众汽车有限公司,插电式增程混合动力多用途乘用车,ID.ERA 8X,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,5,一、汽车生产企业,1,1,1,0,1
408:SVW7152,408:SVW7152:confirmed,408,SVW7152,大众汽车(VOLKSWAGEN),上汽大众汽车有限公司,轿车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,轿车,passenger_vehicle,sedan,in_scope,5,一、汽车生产企业,0,0,1,0,0
408:SY6543,408:SY6543:confirmed,408,SY6543,金杯,金杯（沈阳）汽车有限公司,纯电动多用途乘用车,吉运E8,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,33,一、汽车生产企业,0,1,1,0,1
408:TQP5110X,408:TQP5110X:confirmed,408,TQP5110X,图强,天津市图强专用汽车制造有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二)25,民用改装车生产企业,0,0,1,0,0
408:WHJ6540,408:WHJ6540:confirmed,408,WHJ6540,凯翼,宜宾凯翼汽车有限公司,纯电动多用途乘用车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,137,一、汽车生产企业,0,0,1,0,0
408:WLP5035X,408:WLP5035X:confirmed,408,WLP5035X,沃勒创精,沃勒（天津）汽车制造有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二)41,民用改装车生产企业,0,0,1,0,0
408:WLP5036X,408:WLP5036X:confirmed,408,WLP5036X,沃勒创精,沃勒（天津）汽车制造有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二)41,民用改装车生产企业,0,0,1,0,0
408:WSJ5020X,408:WSJ5020X:confirmed,408,WSJ5020X,威士捷,山东威士捷房车制造有限公司,纯电动旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,纯电动旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)526,民用改装车生产企业,0,0,1,0,0
408:WSJ5072X,408:WSJ5072X:confirmed,408,WSJ5072X,威士捷,山东威士捷房车制造有限公司,插电式增程混合动力旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,插电式增程混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)526,民用改装车生产企业,1,0,1,0,1
408:WTF5042X,408:WTF5042X:confirmed,408,WTF5042X,威尔特芬,湖北威尔特芬房车科技有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)241,民用改装车生产企业,0,0,1,0,0
408:WWW5040X,408:WWW5040X:confirmed,408,WWW5040X,亿多星,中工车辆湖北省有限公司,纯电动旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,纯电动旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)209,民用改装车生产企业,0,0,1,0,0
408:YGM7000,408:YGM7000:confirmed,408,YGM7000,领途,领途汽车有限公司,纯电动轿车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,134,一、汽车生产企业,0,0,1,0,0
408:ZFL5070X,408:ZFL5070X:confirmed,408,ZFL5070X,中房行,山东中房汽车科技有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)514,民用改装车生产企业,0,0,1,0,0
408:ZHZ5091X,408:ZHZ5091X:confirmed,408,ZHZ5091X,中海州,济南海州专用车有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)470,民用改装车生产企业,0,0,1,0,0
408:ZHZ5143X,408:ZHZ5143X:confirmed,408,ZHZ5143X,中海州,济南海州专用车有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)470,民用改装车生产企业,0,0,1,0,0
408:ZMS5033X,408:ZMS5033X:confirmed,408,ZMS5033X,沃尔兰迪,浙江淼盛汽车有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/7/17/art_1691_12598.html,2026-07-17,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十一)69,民用改装车生产企业,0,0,1,0,0
409:AHC6510SHEVX0A,409:AHC6510SHEVX0A:proposed,409,AHC6510SHEVX0A,启境,广汽埃安新能源汽车股份有限公司,插电式增程混合动力多用途乘用车,启境GX7,https://www.miit.gov.cn/datainfo/dljdclscqyjcpgg/xcpgs409dwdwe233/art/2026/art_f0e9974713194e98965532f9503c5183.html,2026-07-07,miit_gov,proposed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,1,0,1,0,1
409:AHC6510SHEVX0B,409:AHC6510SHEVX0B:proposed,409,AHC6510SHEVX0B,启境,广汽埃安新能源汽车股份有限公司,插电式增程混合动力多用途乘用车,启境GX7,https://www.miit.gov.cn/datainfo/dljdclscqyjcpgg/xcpgs409dwdwe233/art/2026/art_f5a66025c62848949d2193f655c3a908.html,2026-07-07,miit_gov,proposed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,1,0,1,0,1
409:AHC6510SHEVX0C,409:AHC6510SHEVX0C:proposed,409,AHC6510SHEVX0C,启境,广汽埃安新能源汽车股份有限公司,插电式增程混合动力多用途乘用车,启境GX7,https://www.miit.gov.cn/datainfo/dljdclscqyjcpgg/xcpgs409dwdwe233/art/2026/art_c80c0f8852b444389fec58e55e2b3ea4.html,2026-07-07,miit_gov,proposed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,1,0,1,0,1
409:AHC7000BEVW0C,409:AHC7000BEVW0C:proposed,409,AHC7000BEVW0C,启境,广汽埃安新能源汽车股份有限公司,纯电动轿车,,https://www.miit.gov.cn/datainfo/dljdclscqyjcpgg/xcpgs409dwdwe233/art/2026/art_3c8a1b80bbd8457eb27fb912ce61c000.html,2026-07-07,miit_gov,proposed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,,,0,0,1,0,0
409:AHC7150SHEVW0A,409:AHC7150SHEVW0A:proposed,409,AHC7150SHEVW0A,启境,广汽埃安新能源汽车股份有限公司,插电式增程混合动力轿车,启境GT7,https://www.miit.gov.cn/datainfo/dljdclscqyjcpgg/xcpgs409dwdwe233/art/2026/art_48dfa5c2226242579edfb3b7a70630eb.html,2026-07-07,miit_gov,proposed,high,插电式增程混合动力轿车,passenger_vehicle,sedan,in_scope,,,1,0,1,0,1
409:BJ6530K811BEV,409:BJ6530K811BEV:proposed,409,BJ6530K811BEV,享界,北京新能源汽车股份有限公司,纯电动多用途乘用车,,https://www.miit.gov.cn/datainfo/dljdclscqyjcpgg/xcpgs409dwdwe233/art/2026/art_4ff9bf324bd3457c95ba292c7cd5694b.html,2026-07-07,miit_gov,proposed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,0,0,1,0,0
409:BJ6530K811RSHEV,409:BJ6530K811RSHEV:proposed,409,BJ6530K811RSHEV,享界,北京新能源汽车股份有限公司,插电式增程混合动力多用途乘用车,享界V8,https://www.miit.gov.cn/datainfo/dljdclscqyjcpgg/xcpgs409dwdwe233/art/2026/art_94ba375081c94aaaa7c4cf13ac0831f6.html,2026-07-07,miit_gov,proposed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,1,0,1,0,1
409:BJ6530K812RSHEV,409:BJ6530K812RSHEV:proposed,409,BJ6530K812RSHEV,享界,北京新能源汽车股份有限公司,插电式增程混合动力多用途乘用车,享界V8,https://www.miit.gov.cn/datainfo/dljdclscqyjcpgg/xcpgs409dwdwe233/art/2026/art_5d4eacc32e5c4394a419238e40aaa711.html,2026-07-07,miit_gov,proposed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,1,0,1,0,1
409:BJ6530K815RSHEV,409:BJ6530K815RSHEV:proposed,409,BJ6530K815RSHEV,享界,北京新能源汽车股份有限公司,插电式增程混合动力多用途乘用车,享界V8,https://www.miit.gov.cn/datainfo/dljdclscqyjcpgg/xcpgs409dwdwe233/art/2026/art_a04f5e1c84ac4a328291b391d576c01a.html,2026-07-07,miit_gov,proposed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,1,0,1,0,1
409:BJ6530K81BEV,409:BJ6530K81BEV:proposed,409,BJ6530K81BEV,享界,北京新能源汽车股份有限公司,纯电动多用途乘用车,,https://www.miit.gov.cn/datainfo/dljdclscqyjcpgg/xcpgs409dwdwe233/art/2026/art_e7c81809a87c4261b4ecc0b1a067a6a1.html,2026-07-07,miit_gov,proposed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,0,0,1,0,0
409:CC6500DL21HABEV,409:CC6500DL21HABEV:proposed,409,CC6500DL21HABEV,魏牌,长城汽车股份有限公司,纯电动多用途乘用车,,https://www.miit.gov.cn/datainfo/dljdclscqyjcpgg/xcpgs409dwdwe233/art/2026/art_012245c81ab842a0800803abb97da3c7.html,2026-07-07,miit_gov,proposed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,0,0,1,0,0
409:EQ6500MS5F1PHEV,409:EQ6500MS5F1PHEV:proposed,409,EQ6500MS5F1PHEV,猛士,东风汽车集团有限公司,插电式混合动力运动型乘用车,猛士X700,https://www.miit.gov.cn/datainfo/dljdclscqyjcpgg/xcpgs409dwdwe233/art/2026/art_593e58efbb2f4348a0ba8453c2883381.html,2026-07-07,miit_gov,proposed,high,插电式混合动力运动型乘用车,passenger_vehicle,suv_mpv,in_scope,,,1,0,1,0,1
409:EQ6500MS5F2PHEV,409:EQ6500MS5F2PHEV:proposed,409,EQ6500MS5F2PHEV,猛士,东风汽车集团有限公司,插电式混合动力运动型乘用车,猛士X700,https://www.miit.gov.cn/datainfo/dljdclscqyjcpgg/xcpgs409dwdwe233/art/2026/art_d8e63b0329c14ad1a7de4ddfca83019d.html,2026-07-07,miit_gov,proposed,high,插电式混合动力运动型乘用车,passenger_vehicle,suv_mpv,in_scope,,,1,0,1,0,1
